id,category,subcategory,material_name,manufacturer,process,density,yield_strength,uts,elongation,modulus,hardness,thermal_conductivity,C,O,Fe,Cr,Ni,Mo,Mn,Si,Cu,Al,Ti,V,Co,W,Nb,N,P,S,Mg,Zn,Sn,Be,Ta,La,Ce,fatigue_strength,impact_strength,corrosion_resistance,machinability,weldability,heat_treatment,source
M_000381,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (As-Cast),Generic,Wrought,8.6,405.0,495.0,16.2,105.0,126.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,68.0,Excellent,Good,Good,As-Cast,ASM Handbook
M_000382,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Annealed),Generic,Wrought,8.6,459.0,561.0,16.560000000000002,105.0,142.8,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,95.2,Excellent,Good,Good,Annealed,ASM Handbook
M_000383,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Solution Treated),Generic,Wrought,8.6,490.50000000000006,599.5,16.02,105.0,152.60000000000002,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,84.15,Excellent,Good,Good,Solution Treated,ASM Handbook
M_000384,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Aged (150°C)),Generic,Wrought,8.6,445.5,544.5,19.62,105.0,138.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,75.65,Excellent,Good,Good,Aged (150°C),ASM Handbook
M_000385,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Aged (200°C)),Generic,Wrought,8.6,409.5,500.5,18.18,105.0,127.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,85.85,Excellent,Good,Good,Aged (200°C),ASM Handbook
M_000386,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Aged (300°C)),Generic,Wrought,8.6,423.0,517.0,18.72,105.0,131.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,71.4,Excellent,Good,Good,Aged (300°C),ASM Handbook
M_000387,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Stress Relief),Generic,Wrought,8.6,405.0,495.0,16.2,105.0,126.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,68.0,Excellent,Good,Good,Stress Relief,ASM Handbook
M_000388,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Normalized),Generic,Wrought,8.6,472.5,577.5,15.3,105.0,147.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,97.75,Excellent,Good,Good,Normalized,ASM Handbook
M_000389,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Quenched),Generic,Wrought,8.6,441.0,539.0,17.64,105.0,137.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,91.8,Excellent,Good,Good,Quenched,ASM Handbook
M_000390,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (Tempered),Generic,Wrought,8.6,468.0,572.0,16.92,105.0,145.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,79.9,Excellent,Good,Good,Tempered,ASM Handbook
M_000391,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T1),Generic,Wrought,8.6,432.0,528.0,17.28,105.0,134.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,90.1,Excellent,Good,Good,T1,ASM Handbook
M_000392,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T2),Generic,Wrought,8.6,427.50000000000006,522.5,18.9,105.0,133.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,72.25000000000001,Excellent,Good,Good,T2,ASM Handbook
M_000393,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T3),Generic,Wrought,8.6,423.0,517.0,16.92,105.0,131.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,71.4,Excellent,Good,Good,T3,ASM Handbook
M_000394,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T4),Generic,Wrought,8.6,418.5,511.5,16.740000000000002,105.0,130.20000000000002,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,87.55,Excellent,Good,Good,T4,ASM Handbook
M_000395,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T5),Generic,Wrought,8.6,472.5,577.5,18.9,105.0,147.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,80.75,Excellent,Good,Good,T5,ASM Handbook
M_000396,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T6),Generic,Wrought,8.6,418.5,511.5,16.740000000000002,105.0,130.20000000000002,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,87.55,Excellent,Good,Good,T6,ASM Handbook
M_000397,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T7),Generic,Wrought,8.6,486.00000000000006,594.0,17.64,105.0,151.20000000000002,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,100.3,Excellent,Good,Good,T7,ASM Handbook
M_000398,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T8),Generic,Wrought,8.6,423.0,517.0,16.92,105.0,131.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,88.4,Excellent,Good,Good,T8,ASM Handbook
M_000399,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T9),Generic,Wrought,8.6,409.5,500.5,18.18,105.0,127.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,68.85000000000001,Excellent,Good,Good,T9,ASM Handbook
M_000400,Metal,Refractory Metal,Nb-1Zr (Niobium-Zirconium) (T10),Generic,Wrought,8.6,441.0,539.0,17.64,105.0,137.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,91.8,Excellent,Good,Good,T10,ASM Handbook
M_000401,Metal,Refractory Metal,Tantalum (Ta-99.9%) (As-Cast),Generic,Wrought,16.69,279.0,342.0,22.5,186.0,90.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,180.0,80.0,Excellent,Fair,Good,As-Cast,ASM Handbook
M_000402,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Annealed),Generic,Wrought,16.69,316.2,387.6,23.0,186.0,102.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,204.0,112.0,Excellent,Fair,Good,Annealed,ASM Handbook
M_000403,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Solution Treated),Generic,Wrought,16.69,337.90000000000003,414.2000000000001,22.25,186.0,109.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,218.00000000000003,99.0,Excellent,Fair,Good,Solution Treated,ASM Handbook
M_000404,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Aged (150°C)),Generic,Wrought,16.69,306.9,376.2,27.250000000000004,186.0,99.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,198.0,89.0,Excellent,Fair,Good,Aged (150°C),ASM Handbook
M_000405,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Aged (200°C)),Generic,Wrought,16.69,282.1,345.8,25.25,186.0,91.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,182.0,101.0,Excellent,Fair,Good,Aged (200°C),ASM Handbook
M_000406,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Aged (300°C)),Generic,Wrought,16.69,291.40000000000003,357.20000000000005,26.0,186.0,94.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,188.0,84.00000000000001,Excellent,Fair,Good,Aged (300°C),ASM Handbook
M_000407,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Stress Relief),Generic,Wrought,16.69,279.0,342.0,22.5,186.0,90.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,180.0,80.0,Excellent,Fair,Good,Stress Relief,ASM Handbook
M_000408,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Normalized),Generic,Wrought,16.69,325.5,399.0,21.250000000000004,186.0,105.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,210.0,115.0,Excellent,Fair,Good,Normalized,ASM Handbook
M_000409,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Quenched),Generic,Wrought,16.69,303.8,372.4,24.5,186.0,98.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,196.0,108.0,Excellent,Fair,Good,Quenched,ASM Handbook
M_000410,Metal,Refractory Metal,Tantalum (Ta-99.9%) (Tempered),Generic,Wrought,16.69,322.40000000000003,395.2,23.5,186.0,104.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,208.0,94.0,Excellent,Fair,Good,Tempered,ASM Handbook
M_000411,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T1),Generic,Wrought,16.69,297.6,364.8,24.000000000000004,186.0,96.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,192.0,106.0,Excellent,Fair,Good,T1,ASM Handbook
M_000412,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T2),Generic,Wrought,16.69,294.5,361.0,26.25,186.0,95.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,190.0,85.00000000000001,Excellent,Fair,Good,T2,ASM Handbook
M_000413,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T3),Generic,Wrought,16.69,291.40000000000003,357.20000000000005,23.5,186.0,94.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,188.0,84.00000000000001,Excellent,Fair,Good,T3,ASM Handbook
M_000414,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T4),Generic,Wrought,16.69,288.3,353.40000000000003,23.25,186.0,93.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,186.0,103.0,Excellent,Fair,Good,T4,ASM Handbook
M_000415,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T5),Generic,Wrought,16.69,325.5,399.0,26.25,186.0,105.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,210.0,95.0,Excellent,Fair,Good,T5,ASM Handbook
M_000416,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T6),Generic,Wrought,16.69,288.3,353.40000000000003,23.25,186.0,93.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,186.0,103.0,Excellent,Fair,Good,T6,ASM Handbook
M_000417,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T7),Generic,Wrought,16.69,334.8,410.4,24.5,186.0,108.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,216.0,118.0,Excellent,Fair,Good,T7,ASM Handbook
M_000418,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T8),Generic,Wrought,16.69,291.40000000000003,357.20000000000005,23.5,186.0,94.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,188.0,104.0,Excellent,Fair,Good,T8,ASM Handbook
M_000419,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T9),Generic,Wrought,16.69,282.1,345.8,25.25,186.0,91.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,182.0,81.0,Excellent,Fair,Good,T9,ASM Handbook
M_000420,Metal,Refractory Metal,Tantalum (Ta-99.9%) (T10),Generic,Wrought,16.69,303.8,372.4,24.5,186.0,98.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,196.0,108.0,Excellent,Fair,Good,T10,ASM Handbook
M_000421,Metal,Refractory Metal,Vanadium (V-99.9%) (As-Cast),Generic,Wrought,6.11,684.0,810.0,9.0,128.0,252.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,40.0,Excellent,Fair,Fair,As-Cast,ASM Handbook
M_000422,Metal,Refractory Metal,Vanadium (V-99.9%) (Annealed),Generic,Wrought,6.11,775.2,918.0,9.2,128.0,285.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,56.00000000000001,Excellent,Fair,Fair,Annealed,ASM Handbook
M_000423,Metal,Refractory Metal,Vanadium (V-99.9%) (Solution Treated),Generic,Wrought,6.11,828.4000000000001,981.0,8.9,128.0,305.20000000000005,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.50000000000006,49.5,Excellent,Fair,Fair,Solution Treated,ASM Handbook
M_000424,Metal,Refractory Metal,Vanadium (V-99.9%) (Aged (150°C)),Generic,Wrought,6.11,752.4,891.0,10.9,128.0,277.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,44.5,Excellent,Fair,Fair,Aged (150°C),ASM Handbook
M_000425,Metal,Refractory Metal,Vanadium (V-99.9%) (Aged (200°C)),Generic,Wrought,6.11,691.6,819.0,10.1,128.0,254.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5,50.5,Excellent,Fair,Fair,Aged (200°C),ASM Handbook
M_000426,Metal,Refractory Metal,Vanadium (V-99.9%) (Aged (300°C)),Generic,Wrought,6.11,714.4000000000001,846.0,10.4,128.0,263.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,42.00000000000001,Excellent,Fair,Fair,Aged (300°C),ASM Handbook
M_000427,Metal,Refractory Metal,Vanadium (V-99.9%) (Stress Relief),Generic,Wrought,6.11,684.0,810.0,9.0,128.0,252.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,40.0,Excellent,Fair,Fair,Stress Relief,ASM Handbook
M_000428,Metal,Refractory Metal,Vanadium (V-99.9%) (Normalized),Generic,Wrought,6.11,798.0,945.0,8.5,128.0,294.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.5,57.49999999999999,Excellent,Fair,Fair,Normalized,ASM Handbook
M_000429,Metal,Refractory Metal,Vanadium (V-99.9%) (Quenched),Generic,Wrought,6.11,744.8,882.0,9.8,128.0,274.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,54.0,Excellent,Fair,Fair,Quenched,ASM Handbook
M_000430,Metal,Refractory Metal,Vanadium (V-99.9%) (Tempered),Generic,Wrought,6.11,790.4,936.0,9.4,128.0,291.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,47.0,Excellent,Fair,Fair,Tempered,ASM Handbook
M_000431,Metal,Refractory Metal,Vanadium (V-99.9%) (T1),Generic,Wrought,6.11,729.6,864.0,9.6,128.0,268.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,53.0,Excellent,Fair,Fair,T1,ASM Handbook
M_000432,Metal,Refractory Metal,Vanadium (V-99.9%) (T2),Generic,Wrought,6.11,722.0,855.0000000000001,10.5,128.0,266.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.50000000000006,42.50000000000001,Excellent,Fair,Fair,T2,ASM Handbook
M_000433,Metal,Refractory Metal,Vanadium (V-99.9%) (T3),Generic,Wrought,6.11,714.4000000000001,846.0,9.4,128.0,263.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,42.00000000000001,Excellent,Fair,Fair,T3,ASM Handbook
M_000434,Metal,Refractory Metal,Vanadium (V-99.9%) (T4),Generic,Wrought,6.11,706.8000000000001,837.0,9.3,128.0,260.40000000000003,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5,51.5,Excellent,Fair,Fair,T4,ASM Handbook
M_000435,Metal,Refractory Metal,Vanadium (V-99.9%) (T5),Generic,Wrought,6.11,798.0,945.0,10.5,128.0,294.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.5,47.5,Excellent,Fair,Fair,T5,ASM Handbook
M_000436,Metal,Refractory Metal,Vanadium (V-99.9%) (T6),Generic,Wrought,6.11,706.8000000000001,837.0,9.3,128.0,260.40000000000003,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5,51.5,Excellent,Fair,Fair,T6,ASM Handbook
M_000437,Metal,Refractory Metal,Vanadium (V-99.9%) (T7),Generic,Wrought,6.11,820.8000000000001,972.0,9.8,128.0,302.40000000000003,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.00000000000006,59.00000000000001,Excellent,Fair,Fair,T7,ASM Handbook
M_000438,Metal,Refractory Metal,Vanadium (V-99.9%) (T8),Generic,Wrought,6.11,714.4000000000001,846.0,9.4,128.0,263.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,52.0,Excellent,Fair,Fair,T8,ASM Handbook
M_000439,Metal,Refractory Metal,Vanadium (V-99.9%) (T9),Generic,Wrought,6.11,691.6,819.0,10.1,128.0,254.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5,40.5,Excellent,Fair,Fair,T9,ASM Handbook
M_000440,Metal,Refractory Metal,Vanadium (V-99.9%) (T10),Generic,Wrought,6.11,744.8,882.0,9.8,128.0,274.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,54.0,Excellent,Fair,Fair,T10,ASM Handbook
M_000441,Metal,Refractory Metal,Zirconium (Zr-99.9%) (As-Cast),Generic,Wrought,6.51,342.0,405.0,18.0,99.0,108.0,22.0,0.0,0.0,10.0,20.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,72.0,Excellent,Fair,Good,As-Cast,ASM Handbook
M_000442,Metal,Refractory Metal,Zirconium (Zr-99.9%) (Annealed),Generic,Wrought,6.51,387.6,459.0,18.4,99.0,122.4,22.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,100.8,Excellent,Fair,Good,Annealed,ASM Handbook
M_000443,Metal,Refractory Metal,Zirconium (Zr-99.9%) (Solution Treated),Generic,Wrought,6.51,414.2000000000001,490.50000000000006,17.8,99.0,130.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.5,89.1,Excellent,Fair,Good,Solution Treated,ASM Handbook
M_000444,Metal,Refractory Metal,Zirconium (Zr-99.9%) (Aged (150°C)),Generic,Wrought,6.51,376.2,445.5,21.8,99.0,118.8,22.0,0.0,0.0,10.0,20.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,80.1,Excellent,Fair,Good,Aged (150°C),ASM Handbook
M_000445,Metal,Refractory Metal,Zirconium (Zr-99.9%) (Aged (200°C)),Generic,Wrought,6.51,345.8,409.5,20.2,99.0,109.2,22.0,0.0,0.0,10.0,20.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.5,90.9,Excellent,Fair,Good,Aged (200°C),ASM Handbook
